Apr 30, 1990	0.35	0.38	0.35	0.37	0.30	4,115,630,400
Apr 01, 1990	0.36	0.40	0.34	0.35	0.28	3,642,475,200
Mar 01, 1990	0.30	0.39	0.30	0.36	0.29	4,556,473,600
Feb 01, 1990	0.31	0.31	0.29	0.30	0.24	2,483,891,200
Jan 01, 1990	0.31	0.35	0.29	0.30	0.24	3,747,497,600
Dec 01, 1989	0.40	0.41	0.29	0.31	0.25	5,941,185,600
Nov 01, 1989	0.41	0.42	0.38	0.40	0.32	2,524,939,200
Sep 30, 1989	0.40	0.45	0.38	0.42	0.33	4,125,049,600
Aug 31, 1989	0.40	0.42	0.38	0.40	0.32	2,020,849,600
Jul 31, 1989	0.35	0.41	0.35	0.40	0.32	3,352,305,600
Jun 30, 1989	0.37	0.38	0.34	0.35	0.28	3,688,630,400
May 31, 1989	0.43	0.45	0.35	0.37	0.29	3,941,280,000
Apr 30, 1989	0.34	0.44	0.34	0.43	0.34	5,253,382,400
Apr 01, 1989	0.32	0.37	0.30	0.35	0.28	3,966,424,000
Mar 01, 1989	0.32	0.33	0.30	0.32	0.25	3,859,676,800
Feb 01, 1989	0.34	0.36	0.31	0.32	0.26	4,886,268,800
Jan 01, 1989	0.36	0.39	0.32	0.34	0.27	7,345,833,600
Dec 01, 1988	0.34	0.38	0.33	0.36	0.29	2,946,070,400
Nov 01, 1988	0.34	0.35	0.32	0.34	0.27	2,939,865,600
Sep 30, 1988	0.38	0.39	0.33	0.34	0.27	3,563,649,600
Aug 31, 1988	0.35	0.40	0.34	0.39	0.31	3,060,321,600
Jul 31, 1988	0.40	0.41	0.35	0.36	0.28	2,653,313,600
Jun 30, 1988	0.42	0.42	0.38	0.40	0.31	2,186,419,200
May 31, 1988	0.37	0.42	0.37	0.41	0.33	3,534,731,200
Apr 30, 1988	0.36	0.39	0.33	0.37	0.29	2,638,507,200
Apr 01, 1988	0.35	0.38	0.34	0.37	0.29	3,297,929,600
Mar 01, 1988	0.39	0.43	0.35	0.36	0.28	4,882,102,400
Feb 01, 1988	0.37	0.39	0.34	0.38	0.30	3,368,467,200
Jan 01, 1988	0.38	0.41	0.34	0.37	0.29	6,221,600,000
Dec 01, 1987	0.30	0.39	0.27	0.38	0.29	4,702,264,000
Nov 01, 1987	0.35	0.36	0.27	0.29	0.23	4,234,238,400
Sep 30, 1987	0.51	0.53	0.25	0.34	0.27	6,575,699,200
Aug 31, 1987	0.49	0.52	0.43	0.50	0.40	3,075,486,400
Jul 31, 1987	0.37	0.48	0.36	0.48	0.38	3,119,300,800
Jun 30, 1987	0.36	0.40	0.33	0.37	0.29	3,070,256,000
May 31, 1987	0.35	0.39	0.34	0.36	0.28	3,497,536,000
Apr 30, 1987	0.35	0.37	0.32	0.35	0.28	3,838,956,800
Apr 01, 1987	0.28	0.36	0.28	0.35	0.28	6,813,161,600
Mar 01, 1987	0.31	0.31	0.28	0.29	0.23	5,959,318,400
Feb 01, 1987	0.25	0.32	0.23	0.31	0.24	6,616,176,000
Jan 01, 1987	0.18	0.26	0.18	0.25	0.19	8,268,915,200
Dec 01, 1986	0.18	0.20	0.17	0.18	0.14	4,762,576,000
Nov 01, 1986	0.16	0.18	0.15	0.18	0.14	5,206,163,200
Sep 30, 1986	0.15	0.16	0.14	0.15	0.12	2,984,038,400
Aug 31, 1986	0.17	0.17	0.14	0.15	0.12	3,578,198,400
Jul 31, 1986	0.14	0.17	0.14	0.17	0.13	3,643,516,800
Jun 30, 1986	0.16	0.17	0.13	0.14	0.11	5,691,638,400
May 31, 1986	0.17	0.17	0.15	0.16	0.13	4,063,360,000
Apr 30, 1986	0.14	0.17	0.13	0.17	0.13	4,954,051,200
Apr 01, 1986	0.13	0.15	0.12	0.14	0.11	4,462,684,800
Mar 01, 1986	0.11	0.13	0.11	0.13	0.10	4,264,332,800
Feb 01, 1986	0.10	0.12	0.10	0.11	0.09	3,420,860,800
Jan 01, 1986	0.10	0.11	0.10	0.10	0.08	6,291,801,600
Dec 01, 1985	0.09	0.10	0.09	0.10	0.08	3,571,209,600
Nov 01, 1985	0.08	0.09	0.08	0.09	0.07	2,884,672,000
Sep 30, 1985	0.07	0.09	0.07	0.08	0.07	3,785,913,600
Aug 31, 1985	0.07	0.08	0.07	0.07	0.06	1,797,196,800
Jul 31, 1985	0.07	0.07	0.06	0.07	0.05	1,818,745,600
Jun 30, 1985	0.08	0.08	0.07	0.07	0.06	2,600,595,200
May 31, 1985	0.08	0.08	0.07	0.08	0.06	5,811,388,800
Apr 30, 1985	0.09	0.10	0.08	0.08	0.06	4,639,129,600
Apr 01, 1985	0.10	0.10	0.09	0.09	0.07	2,868,028,800
Mar 01, 1985	0.11	0.12	0.09	0.10	0.08	4,615,587,200
Feb 01, 1985	0.13	0.14	0.11	0.11	0.09	4,733,388,800
Jan 01, 1985	0.13	0.14	0.12	0.13	0.10	6,366,416,000
